Gene,seqnames,start,end,width,strand,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS,gene_symbol,Peak
ENSMUST00000132001,chr8,14880156,14880320,165,*,20.2760623662416,7.88941387251076,3.72919525738732,2.11558079638825,0.0343804765341689,0.800317952789978,Promoter (1-2kb),8,14881335,14894716,13382,1,26889,ENSMUST00000132001.1,-1015,Cln8,chr8_14880156_14880320
ENSMUST00000028378,chr2,66125054,66125265,212,*,19.5009304124696,-7.89359301475764,3.73135370702063,-2.11547701840907,0.0343893116230998,0.800317952789978,Promoter (<=1kb),2,66082766,66124994,42229,2,14425,ENSMUST00000028378.3,-60,Galnt3,chr2_66125054_66125265
ENSMUST00000232567,chr17,6008129,6008288,160,*,19.7012598441868,-7.89073312145455,3.7304266894374,-2.11523607843493,0.0344098314138897,0.800317952789978,Promoter (<=1kb),17,6008034,6017627,9594,1,20975,ENSMUST00000232567.1,95,Synj2,chr17_6008129_6008288
ENSMUST00000109962,chr2,148397397,148397581,185,*,21.739879613427,-7.89587626087861,3.73317677550598,-2.11505555072688,0.034425213014303,0.800317952789978,Promoter (2-3kb),2,148395344,148396767,1424,1,20608,ENSMUST00000109962.3,2053,Sstr4,chr2_148397397_148397581
ENSMUST00000099337,chr10,94942848,94943026,179,*,17.7748371603718,-7.89359353129298,3.73292978903649,-2.11458398024957,0.0344654202079019,0.800317952789978,Promoter (1-2kb),10,94790866,94944835,153970,2,54712,ENSMUST00000099337.4,1809,Plxnc1,chr10_94942848_94943026
ENSMUST00000182982,chr7,144492766,144493464,699,*,13.0685645132859,-7.91338881568896,3.74282375461096,-2.11428304791004,0.0344910993628584,0.800317952789978,Intron (ENSMUST00000168134.9/233977, intron 20 of 30),7,144476759,144489337,12579,2,233977,ENSMUST00000182982.7,-3429,Ppfia1,chr7_144492766_144493464
ENSMUST00000112121,chr5,115155916,115156072,157,*,17.379317392792,-7.89473602962662,3.73414696032896,-2.11420067648627,0.0344981311289772,0.800317952789978,Promoter (2-3kb),5,115142981,115158179,15199,2,109154,ENSMUST00000112121.5,2107,Mlec,chr5_115155916_115156072
ENSMUST00000231133,chr2,118256890,118257060,171,*,17.1455259918591,-7.89245048124684,3.73306921332493,-2.11419880806798,0.0344982906436466,0.800317952789978,Promoter (<=1kb),2,118130424,118256956,126533,2,71313,ENSMUST00000231133.1,0,Fsip1,chr2_118256890_118257060
ENSMUST00000094215,chr7,83889504,83889659,156,*,23.4943865529931,7.87897012178961,3.7270775432627,2.11398073432417,0.0345169128387386,0.800317952789978,Promoter (2-3kb),7,83892000,83901532,9533,1,67943,ENSMUST00000094215.9,-2341,Mesd,chr7_83889504_83889659
ENSMUST00000199088,chr5,98033168,98033372,205,*,30.5899800770438,-7.87583868923418,3.72563252916247,-2.11396014705849,0.0345186713117923,0.800317952789978,Promoter (2-3kb),5,97915373,98031043,115671,2,71914,ENSMUST00000199088.1,-2125,Antxr2,chr5_98033168_98033372
ENSMUST00000078845,chr7,28440851,28441022,172,*,19.3421561311665,-7.89359298400213,3.73473044399607,-2.11356431270477,0.0345524966141468,0.800317952789978,Promoter (<=1kb),7,28440927,28446539,5613,1,63986,ENSMUST00000078845.12,0,Gmfg,chr7_28440851_28441022
ENSMUST00000193410,chr3,79854500,79854735,236,*,15.7884035428295,-7.55951525731058,3.57692105553808,-2.11341406196436,0.0345653434286162,0.800317952789978,Promoter (1-2kb),3,79832062,79852773,20712,2,70652,ENSMUST00000193410.2,-1727,Tmem144,chr3_79854500_79854735
ENSMUST00000039788,chr9,58541771,58542153,383,*,19.1506837918834,-7.89244974815327,3.73518261970432,-2.11300237544424,0.0346005645650854,0.800317952789978,Promoter (<=1kb),9,58524300,58540941,16642,2,102657,ENSMUST00000039788.10,-830,Cd276,chr9_58541771_58542153
ENSMUST00000056946,chr1,36273154,36273626,473,*,17.2235923281028,-7.49571843201515,3.54758124432331,-2.11290958988169,0.034608506907196,0.800317952789978,Promoter (<=1kb),1,36264597,36273435,8839,2,214854,ENSMUST00000056946.7,0,Neurl3,chr1_36273154_36273626
ENSMUST00000146624,chr3,102738247,102738415,169,*,16.4464486863647,-7.89130652412287,3.7350841967196,-2.11275197786801,0.0346220018916409,0.800317952789978,Promoter (2-3kb),3,102720231,102735417,15187,2,78491,ENSMUST00000146624.1,-2830,Tspan2os,chr3_102738247_102738415
ENSMUST00000134682,chr9,107280312,107280716,405,*,14.5437550813019,-7.89245158506036,3.73685454560605,-2.11205747741523,0.0346815196462237,0.800317952789978,Promoter (<=1kb),9,107263702,107280915,17214,2,102626,ENSMUST00000134682.2,199,Mapkapk3,chr9_107280312_107280716
ENSMUST00000099061,chr2,172393347,172393826,480,*,16.6030379571569,-7.89245059196115,3.73698492891786,-2.11198352203326,0.0346878626682651,0.800317952789978,Promoter (<=1kb),2,172393794,172429554,35761,1,320664,ENSMUST00000099061.8,0,Cass4,chr2_172393347_172393826
ENSMUST00000190818,chr14,76673717,76674288,572,*,14.5535882666327,-7.49797161398117,3.55028116036235,-2.11193741433591,0.034691817745165,0.800317952789978,Intron (ENSMUST00000189375.1/ENSMUST00000189375.1, intron 1 of 1),14,76677566,76687092,9527,1,73272,ENSMUST00000190818.6,-3278,1700108F19Rik,chr14_76673717_76674288
ENSMUST00000190476,chr1,93805497,93805650,154,*,18.6094032049419,7.87897005776316,3.73115383006267,2.11167119250905,0.0347146615474652,0.800317952789978,Promoter (1-2kb),1,93804345,93818382,14038,1,66262,ENSMUST00000190476.1,1152,Ing5,chr1_93805497_93805650
ENSMUST00000159043,chr10,99127716,99127916,201,*,24.0313666178264,-7.87872906267259,3.73233590212853,-2.11093783337652,0.0347776556355734,0.800317952789978,Promoter (1-2kb),10,99129487,99192789,63303,1,382406,ENSMUST00000159043.1,-1571,Poc1b,chr10_99127716_99127916
ENSMUST00000183097,chr3,127020281,127020484,204,*,20.5182710690832,-7.87468309577012,3.73061686203993,-2.11082600732797,0.0347872698429,0.800317952789978,Intron (ENSMUST00000182078.8/109676, intron 15 of 45),3,127015303,127024248,8946,2,109676,ENSMUST00000183097.1,3764,Ank2,chr3_127020281_127020484
ENSMUST00000101285,chr6,72380142,72380302,161,*,17.1005512207379,7.87681485503915,3.73205013784858,2.11058655808411,0.0348078640456986,0.800317952789978,Promoter (<=1kb),6,72369028,72380422,11395,2,53620,ENSMUST00000101285.9,120,Vamp5,chr6_72380142_72380302
ENSMUST00000125423,chr2,131188418,131188582,165,*,18.4663066393885,7.87249491683456,3.73056374715822,2.11026950627274,0.0348351485961817,0.800317952789978,Promoter (<=1kb),2,131188158,131191918,3761,1,12531,ENSMUST00000125423.7,260,Cdc25b,chr2_131188418_131188582
ENSMUST00000206342,chr7,44482892,44483280,389,*,18.1680649448591,7.87249489799145,3.73116215331284,2.10993105485957,0.0348642948856345,0.800317952789978,Promoter (1-2kb),7,44484517,44485413,897,1,71368,ENSMUST00000206342.1,-1237,5430431A17Rik,chr7_44482892_44483280
ENSMUST00000183817,chr7,63925308,63925615,308,*,26.4862863116519,-7.8781511258538,3.73441835122536,-2.10960593723218,0.0348923125212798,0.800317952789978,Promoter (<=1kb),7,63891400,63924870,33471,2,50794,ENSMUST00000183817.1,-438,Klf13,chr7_63925308_63925615
ENSMUST00000172261,chr10,69222039,69222212,174,*,13.1745805317135,-7.8907357449778,3.74086286857889,-2.10933573942404,0.0349156119621304,0.800317952789978,Promoter (2-3kb),10,69219385,69249728,30344,1,69288,ENSMUST00000172261.2,2654,Rhobtb1,chr10_69222039_69222212
ENSMUST00000139863,chr2,59642819,59642991,173,*,18.1042545012296,-7.87526252472442,3.73392301243183,-2.10911218536223,0.0349348993048834,0.800317952789978,Intron (ENSMUST00000112568.7/66860, intron 1 of 26),2,59646811,59845717,198907,1,66860,ENSMUST00000139863.2,-3820,Tanc1,chr2_59642819_59642991
ENSMUST00000233131,chr17,27821871,27822058,188,*,26.3415032057424,7.85756274617637,3.72558010196113,2.10908436569118,0.0349373001102293,0.800317952789978,Promoter (1-2kb),17,27753207,27820648,67442,2,224647,ENSMUST00000233131.1,-1223,Ilrun,chr17_27821871_27822058
ENSMUST00000036383,chr4,125065516,125065772,257,*,10.4549809345833,-6.87584468904899,3.26015053498092,-2.10905742396623,0.0349396252841151,0.800317952789978,Promoter (<=1kb),4,125055338,125065703,10366,2,75563,ENSMUST00000036383.3,0,Dnali1,chr4_125065516_125065772
ENSMUST00000132718,chr9,90054111,90054559,449,*,16.451645382693,-7.87584170077472,3.73434340888095,-2.10902984499083,0.0349420055920007,0.800317952789978,Promoter (<=1kb),9,90054152,90065422,11271,1,13036,ENSMUST00000132718.7,0,Ctsh,chr9_90054111_90054559
ENSMUST00000110007,chr2,145166823,145167217,395,*,15.3125985237779,-7.8935943193793,3.74319449064773,-2.10878551437849,0.0349630995180056,0.800317952789978,Promoter (<=1kb),2,145167754,145642166,474413,1,94249,ENSMUST00000110007.7,-537,Slc24a3,chr2_145166823_145167217
ENSMUST00000186296,chr16,92825446,92825630,185,*,11.0860188152148,6.86622425169598,3.25652961211463,2.10844827762441,0.03499223221859,0.800317952789978,Promoter (<=1kb),16,92695592,92825778,130187,2,12394,ENSMUST00000186296.1,148,Runx1,chr16_92825446_92825630
ENSMUST00000092143,chr10,120895825,120896280,456,*,15.8534992860915,-7.8741055285758,3.73478939637797,-2.10831313171559,0.0350039128151678,0.800317952789978,Promoter (2-3kb),10,120781096,120899101,118006,2,320183,ENSMUST00000092143.11,2821,Msrb3,chr10_120895825_120896280
ENSMUST00000199512,chr15,101198289,101198469,181,*,13.151426259493,-6.87009081739232,3.25862802355215,-2.10827709322386,0.0350070281669854,0.800317952789978,Intron (ENSMUST00000000544.11/11479, intron 3 of 8),15,101193869,101193931,63,1,102466774,ENSMUST00000199512.1,4420,Mir6962,chr15_101198289_101198469
ENSMUST00000182563,chr7,122670879,122671099,221,*,16.1555238379374,-7.87468442134315,3.73519825856682,-2.10823733473377,0.035010465369138,0.800317952789978,Promoter (<=1kb),7,122671391,122768421,97031,1,54376,ENSMUST00000182563.1,-292,Cacng3,chr7_122670879_122671099
ENSMUST00000102920,chr11,5949670,5949917,248,*,25.1325814865039,-7.85786611426656,3.72729653949148,-2.10819451337205,0.0350141676850286,0.800317952789978,Promoter (<=1kb),11,5900823,5950081,49259,2,103988,ENSMUST00000102920.3,164,Gck,chr11_5949670_5949917
ENSMUST00000004774,chr6,55339254,55339428,175,*,16.7598651234783,7.87061755040023,3.73335075142388,2.10819129367858,0.0350144460718038,0.800317952789978,Promoter (2-3kb),6,55336432,55348555,12124,1,11826,ENSMUST00000004774.3,2822,Aqp1,chr6_55339254_55339428
ENSMUST00000184744,chr14,102982715,102983473,759,*,17.7888909491342,-7.87410474522633,3.73564053347108,-2.10783255901495,0.0350454754531726,0.800317952789978,Promoter (<=1kb),14,102976581,102982637,6057,2,239217,ENSMUST00000184744.1,-78,Kctd12,chr14_102982715_102983473
ENSMUST00000020077,chr10,58393094,58393258,165,*,24.2294567527128,-7.85903712026111,3.72877631084508,-2.10767191837259,0.0350593779539569,0.800317952789978,Promoter (1-2kb),10,58394373,58421783,27411,1,110829,ENSMUST00000020077.10,-1115,Lims1,chr10_58393094_58393258
ENSMUST00000112175,chrX,167205884,167206120,237,*,16.5488585950064,-7.87468422914837,3.7362884449644,-2.10762213494558,0.0350636873716579,0.800317952789978,Promoter (2-3kb),20,167207292,167208827,1536,2,19241,ENSMUST00000112175.1,2707,Tmsb4x,chrX_167205884_167206120
ENSMUST00000205402,chr7,4631194,4631362,169,*,18.6948059033801,7.86192728772551,3.73044528781311,2.10750371099381,0.0350739403569332,0.800317952789978,Promoter (<=1kb),7,4628406,4631422,3017,2,68255,ENSMUST00000205402.1,60,Tmem86b,chr7_4631194_4631362
ENSMUST00000162480,chr1,193191741,193192086,346,*,15.0438697680343,-7.87352661209971,3.73597966577357,-2.10748647382411,0.0350754329410831,0.800317952789978,Promoter (2-3kb),1,193184574,193194300,9727,2,215243,ENSMUST00000162480.2,2214,Traf3ip3,chr1_193191741_193192086
ENSMUST00000057416,chr12,102744969,102745193,225,*,16.6060496429744,-7.87815355131179,3.74006335346695,-2.10642248720437,0.035167669660767,0.800317952789978,Promoter (1-2kb),12,102743762,102747561,3800,1,320351,ENSMUST00000057416.7,1207,Tmem251,chr12_102744969_102745193
ENSMUST00000178644,chr4,139602737,139602909,173,*,11.0576842464787,-6.86778570959282,3.26044856732411,-2.10639289894681,0.0351702376149426,0.800317952789978,Promoter (<=1kb),4,139603186,139662691,59506,1,212647,ENSMUST00000178644.1,-277,Gm21969,chr4_139602737_139602909
ENSMUST00000147470,chr11,121547369,121547527,159,*,18.0673931250107,7.8575625878738,3.73105098334503,2.10599174949606,0.0352050690285721,0.800317952789978,Promoter (2-3kb),11,121550111,121590383,40273,1,108903,ENSMUST00000147470.1,-2584,Tbcd,chr11_121547369_121547527
ENSMUST00000122892,chr1,136134982,136135282,301,*,21.3516872663664,-7.86254498896724,3.73423358095301,-2.1055311132842,0.0352451019310498,0.800317952789978,Intron (ENSMUST00000075164.10/16565, intron 1 of 34),1,136131454,136149993,18540,1,16565,ENSMUST00000122892.1,3528,Kif21b,chr1_136134982_136135282
ENSMUST00000075853,chr13,51645912,51646134,223,*,14.2804000283075,7.52577946269915,3.57435309541107,2.10549413049347,0.0352483177100699,0.800317952789978,Promoter (<=1kb),13,51645232,51650660,5429,1,66197,ENSMUST00000075853.5,680,Cks2,chr13_51645912_51646134
ENSMUST00000109916,chr2,150451306,150451649,344,*,21.1661179341737,-7.8607922729427,3.73374254858439,-2.1053385900758,0.0352618452181013,0.800317952789978,Promoter (<=1kb),2,150407141,150451486,44346,2,668923,ENSMUST00000109916.7,0,Zfp442,chr2_150451306_150451649
ENSMUST00000214800,chr9,44986260,44986716,457,*,18.059696142749,-7.85728192268438,3.73246844274478,-2.1051167727774,0.0352811445585552,0.800317952789978,Promoter (<=1kb),9,44985952,44986422,471,1,12500,ENSMUST00000214800.1,308,Cd3d,chr9_44986260_44986716
ENSMUST00000195779,chr2,11553910,11554105,196,*,17.6953414470805,-7.85786783288155,3.73278937038135,-2.10509274786077,0.0352832354010786,0.800317952789978,Promoter (<=1kb),2,11471826,11553922,82097,2,170768,ENSMUST00000195779.5,0,Pfkfb3,chr2_11553910_11554105
ENSMUST00000187785,chr1,75187995,75188203,209,*,18.6192411742801,-7.85845308096846,3.73312590581443,-2.10505974864891,0.0352861074317202,0.800317952789978,Promoter (1-2kb),1,75182990,75186047,3058,2,245860,ENSMUST00000187785.1,-1948,Atg9a,chr1_75187995_75188203
ENSMUST00000197118,chr3,133544844,133545325,482,*,13.8325664819021,-7.42345138380889,3.52664230554492,-2.10496294793975,0.0352945334689393,0.800317952789978,Promoter (<=1kb),3,133488535,133545139,56605,2,214133,ENSMUST00000197118.4,0,Tet2,chr3_133544844_133545325
ENSMUST00000150123,chrX,95711589,95711793,205,*,17.4801400290452,-7.85845345197354,3.73348010457928,-2.10486013902546,0.0353034843718415,0.800317952789978,Promoter (<=1kb),20,95711678,95924758,213081,1,547176,ENSMUST00000150123.7,0,Zc3h12b,chrX_95711589_95711793
ENSMUST00000192956,chr1,171280654,171280822,169,*,15.7267769960433,7.55028971214593,3.58726382273744,2.10474893546701,0.0353131683226645,0.800317952789978,Promoter (<=1kb),1,171277447,171280760,3314,2,19044,ENSMUST00000192956.2,0,Ppox,chr1_171280654_171280822
ENSMUST00000183952,chr1,119526431,119526607,177,*,18.5769221126302,-7.85728172858058,3.73352059008746,-2.10452347562827,0.0353328090221984,0.800317952789978,Promoter (<=1kb),1,119526160,119528983,2824,1,226351,ENSMUST00000183952.1,271,Tmem185b,chr1_119526431_119526607
ENSMUST00000106218,chr3,142700862,142701111,250,*,75.9434589569655,-5.36318125809844,2.54897759747484,-2.10405193965279,0.0353739165268632,0.800317952789978,Promoter (<=1kb),3,142701051,142744527,43477,1,229905,ENSMUST00000106218.7,0,Kyat3,chr3_142700862_142701111
ENSMUST00000237844,chr18,54992576,54992772,197,*,15.4965262972622,-7.85786864241718,3.73562680029354,-2.10349402188669,0.0354226073167782,0.800317952789978,Promoter (<=1kb),18,54888723,54992555,103833,2,269023,ENSMUST00000237844.1,-21,Zfp608,chr18_54992576_54992772
ENSMUST00000143567,chr1,133798092,133798265,174,*,15.9455762758718,7.85318465862791,3.73355976592686,2.10340403019593,0.0354304664560039,0.800317952789978,Promoter (2-3kb),1,133699457,133801041,101585,2,381290,ENSMUST00000143567.7,2776,Atp2b4,chr1_133798092_133798265
ENSMUST00000135985,chr7,144937520,144937759,240,*,15.4984963849936,-7.58582895160323,3.60651565583454,-2.10336781412027,0.0354336296920788,0.800317952789978,Promoter (<=1kb),7,144937295,144938197,903,2,12443,ENSMUST00000135985.1,438,Ccnd1,chr7_144937520_144937759
ENSMUST00000207594,chr7,92878675,92878860,186,*,16.1732956232794,-7.85552374623223,3.7350337433874,-2.10320020806769,0.0354482721170708,0.800317952789978,Intron (ENSMUST00000076052.7/72461, intron 1 of 8),7,92875300,92934014,58715,1,72461,ENSMUST00000207594.1,3375,Prcp,chr7_92878675_92878860
ENSMUST00000054960,chr8,126596173,126596467,295,*,15.3325010333108,-7.85552410509215,3.73557264365517,-2.10289689277885,0.0354747835184047,0.800317952789978,Promoter (2-3kb),8,126588296,126593986,5691,2,270110,ENSMUST00000054960.7,-2187,Irf2bp2,chr8_126596173_126596467
ENSMUST00000153679,chr7,142387386,142387741,356,*,12.4654871148464,6.84886169936658,3.25700206706144,2.10281159125755,0.0354822423811523,0.800317952789978,Promoter (<=1kb),7,142383194,142387819,4626,2,13033,ENSMUST00000153679.1,78,Ctsd,chr7_142387386_142387741
ENSMUST00000109863,chr2,151973129,151973553,425,*,19.5187597982853,-7.86371221605033,3.73994089939092,-2.10263007560655,0.0354981187708631,0.800317952789978,Promoter (<=1kb),2,151969737,151973394,3658,2,73847,ENSMUST00000109863.1,0,Fam110a,chr2_151973129_151973553
ENSMUST00000022871,chr15,32920680,32920841,162,*,24.345205661604,-7.84262843900748,3.72998129575723,-2.10259189447633,0.0355014590807745,0.800317952789978,Promoter (<=1kb),15,32920723,33034935,114213,1,15529,ENSMUST00000022871.6,0,Sdc2,chr15_32920680_32920841
ENSMUST00000087605,chr17,33555608,33555773,166,*,20.79722704437,-7.83848022816381,3.72960063423866,-2.10169425546656,0.0355800671221853,0.800317952789978,Promoter (<=1kb),17,33555707,33607762,52056,1,17916,ENSMUST00000087605.12,0,Myo1f,chr17_33555608_33555773
ENSMUST00000143567,chr1,133797439,133797600,162,*,15.5192947578764,7.84908448251989,3.7347888732346,2.10161397308705,0.0355871048390161,0.800317952789978,Intron (ENSMUST00000143567.7/381290, intron 1 of 20),1,133699457,133801041,101585,2,381290,ENSMUST00000143567.7,3441,Atp2b4,chr1_133797439_133797600
ENSMUST00000150903,chr11,50916100,50916283,184,*,19.4636418740345,-7.85199854237178,3.73651073691171,-2.10142539262756,0.035603640857172,0.800317952789978,Promoter (<=1kb),11,50901247,50916131,14885,2,22678,ENSMUST00000150903.7,0,Zfp2,chr11_50916100_50916283
ENSMUST00000142379,chr4,150566028,150566462,435,*,17.589271142333,-7.86313006141794,3.74190134098707,-2.10137289705873,0.035608245192064,0.800317952789978,Intron (ENSMUST00000105682.8/68703, intron 11 of 22),4,150569588,150570495,908,1,68703,ENSMUST00000142379.1,-3126,Rere,chr4_150566028_150566462
ENSMUST00000135862,chr11,98918264,98918486,223,*,19.9489964612424,-7.8372928229542,3.73044390128657,-2.1009008660474,0.0356496693927196,0.800317952789978,Promoter (1-2kb),11,98920466,98921461,996,1,23834,ENSMUST00000135862.1,-1980,Cdc6,chr11_98918264_98918486
ENSMUST00000107817,chr4,45012917,45013432,516,*,11.3717596072514,-6.83732004556293,3.25514064545033,-2.10046839454368,0.0356876580321555,0.800317952789978,Promoter (<=1kb),4,44992981,45012412,19432,2,230119,ENSMUST00000107817.2,-505,Zbtb5,chr4_45012917_45013432
ENSMUST00000136431,chr9,106192904,106193281,378,*,18.0537388493387,-7.83966757204632,3.732527783283,-2.1003641572765,0.0356968194788171,0.800317952789978,Downstream (1-2kb),9,106194947,106196888,1942,2,67905,ENSMUST00000136431.1,3607,Ppm1m,chr9_106192904_106193281
ENSMUST00000212648,chr8,75119854,75120016,163,*,18.1405619831493,-7.84085320128993,3.73332028350809,-2.10023587741101,0.0357080967905325,0.800317952789978,Promoter (<=1kb),8,75120900,75124220,3321,1,17218,ENSMUST00000212648.1,-884,Mcm5,chr8_75119854_75120016
ENSMUST00000200707,chr5,91278564,91278798,235,*,17.4044165986532,-7.84085344538624,3.7335680423563,-2.10009657154602,0.0357203468592685,0.800317952789978,Intron (ENSMUST00000200707.1/100503265, intron 3 of 5),5,91257571,91283421,25851,2,100503265,ENSMUST00000200707.1,4623,Gm19619,chr5_91278564_91278798
ENSMUST00000226911,chr15,57888893,57889116,224,*,13.7550856438181,7.51508568984458,3.57861122808689,2.10000058985511,0.0357287892377677,0.800317952789978,Promoter (1-2kb),15,57871663,57890394,18732,2,67819,ENSMUST00000226911.1,1278,Derl1,chr15_57888893_57889116
ENSMUST00000088779,chrX,53643694,53643879,186,*,17.665655074918,-7.842038055214,3.73445723181755,-2.09991374071709,0.0357364297998241,0.800317952789978,Promoter (<=1kb),20,53642488,53643682,1195,2,66158,ENSMUST00000088779.4,-12,Rtl8a,chrX_53643694_53643879
ENSMUST00000107972,chr7,43561921,43562414,494,*,17.9194575580236,-7.84203795853118,3.73505653775669,-2.09957677461053,0.0357660876229942,0.800317952789978,Promoter (<=1kb),7,43562256,43575461,13206,1,210104,ENSMUST00000107972.7,0,Zfp658,chr7_43561921_43562414
ENSMUST00000156520,chr9,122347969,122348130,162,*,18.208478636095,7.8336130026837,3.73119252798341,2.09949310949052,0.0357734545991144,0.800317952789978,Distal Intergenic,9,122351608,122381524,29917,1,67469,ENSMUST00000156520.7,-3478,Abhd5,chr9_122347969_122348130
ENSMUST00000008987,chr5,134920434,134920596,163,*,22.2394185927417,7.82499237091378,3.72772808878218,2.09913174581093,0.0358052886724715,0.800317952789978,Exon (ENSMUST00000200866.1/ENSMUST00000200866.1, exon 1 of 1),5,134914249,134915526,1278,2,57255,ENSMUST00000008987.4,-4908,Cldn13,chr5_134920434_134920596
ENSMUST00000153527,chr1,144002672,144002952,281,*,18.4314325452566,-7.83966739039649,3.7349308520291,-2.09901272633666,0.0358157788951755,0.800317952789978,Promoter (1-2kb),1,144001883,144004032,2150,2,19735,ENSMUST00000153527.2,1080,Rgs2,chr1_144002672_144002952
ENSMUST00000142924,chr6,120955242,120955495,254,*,20.6005037224387,-7.83491444153217,3.73291806351706,-2.09887126055757,0.0358282509153358,0.800317952789978,Promoter (2-3kb),6,120950683,120957723,7041,2,194401,ENSMUST00000142924.1,2228,Mical3,chr6_120955242_120955495
ENSMUST00000112824,chr2,43748671,43748866,196,*,14.2269621521589,-7.44690896109665,3.54887806576989,-2.09838400279924,0.035871237280395,0.800317952789978,Promoter (<=1kb),2,43748824,44395953,647130,1,76117,ENSMUST00000112824.7,0,Arhgap15,chr2_43748671_43748866
ENSMUST00000061728,chr11,89303384,89303722,339,*,8.0654205805027,-6.87584582939041,3.27674305860761,-2.09837808653577,0.0358717594891909,0.800317952789978,Promoter (1-2kb),11,89300638,89302332,1695,2,18121,ENSMUST00000061728.4,-1052,Nog,chr11_89303384_89303722
ENSMUST00000126709,chr6,125564812,125564967,156,*,16.1176189870791,7.83390618665061,3.73353120713274,2.09825651696289,0.0358824914643213,0.800317952789978,Promoter (1-2kb),6,125566251,125578578,12328,1,22371,ENSMUST00000126709.1,-1284,Vwf,chr6_125564812_125564967
ENSMUST00000073418,chr15,76204227,76204472,246,*,15.7354025077298,-7.8372941042577,3.73544919320702,-2.09808612000665,0.0358975384541893,0.800317952789978,Promoter (1-2kb),15,76170974,76206321,35348,2,18810,ENSMUST00000073418.12,1849,Plec,chr15_76204227_76204472
ENSMUST00000021634,chr13,4191099,4191265,167,*,18.9686695973106,-7.83729293721317,3.73563199631925,-2.0979831377757,0.0359066349608392,0.800317952789978,Promoter (<=1kb),13,4191150,4205596,14447,1,27384,ENSMUST00000021634.3,0,Akr1c13,chr13_4191099_4191265
ENSMUST00000163497,chr10,69212858,69213178,321,*,14.6037373556539,-7.83848223767032,3.73659511886864,-2.09776065865109,0.035926293438511,0.800317952789978,Promoter (<=1kb),10,69213084,69266190,53107,1,69288,ENSMUST00000163497.7,0,Rhobtb1,chr10_69212858_69213178
ENSMUST00000140678,chr4,134751989,134752168,180,*,17.7681849680455,7.82722587655612,3.73135914318316,2.09768761896204,0.0359327492991584,0.800317952789978,Promoter (1-2kb),4,134749416,134750850,1435,2,100017,ENSMUST00000140678.1,-1139,Ldlrap1,chr4_134751989_134752168
ENSMUST00000130670,chr4,43561767,43561940,174,*,13.9108117906346,7.50676136357161,3.57869865354171,2.09762321176231,0.035938442968701,0.800317952789978,Promoter (<=1kb),4,43554514,43562157,7644,2,21894,ENSMUST00000130670.1,217,Tln1,chr4_43561767_43561940
ENSMUST00000111093,chr5,136965287,136965478,192,*,20.8144189757522,7.82051482286336,3.72892941607636,2.09725472119347,0.0359710327465233,0.800317952789978,Promoter (1-2kb),5,136966616,136975858,9243,1,60363,ENSMUST00000111093.7,-1138,Cldn15,chr5_136965287_136965478
ENSMUST00000037142,chr18,89197373,89197594,222,*,14.1970635983355,-7.83788874816977,3.73731230173377,-2.09719930136256,0.0359759363266071,0.800317952789978,Promoter (<=1kb),18,89197427,89270327,72901,1,225825,ENSMUST00000037142.12,0,Cd226,chr18_89197373_89197594
ENSMUST00000046371,chr9,21936828,21937049,222,*,15.4259419627248,-7.83551095641842,3.73649179275815,-2.09702346238382,0.0359914984388919,0.800317952789978,Promoter (<=1kb),9,21937033,21948904,11872,1,235044,ENSMUST00000046371.12,0,Plppr2,chr9_21936828_21937049
ENSMUST00000169572,chr3,142621282,142621696,415,*,11.9071760518997,-6.86547195539918,3.27397123584402,-2.09698603342472,0.0359948117197802,0.800317952789978,Promoter (<=1kb),3,142620635,142630585,9951,1,14469,ENSMUST00000169572.1,647,Gbp2,chr3_142621282_142621696
ENSMUST00000235494,chr18,36772378,36772541,164,*,16.3730979591456,7.82722584305977,3.73277913188051,2.09688962741188,0.03600334695649,0.800317952789978,Promoter (2-3kb),18,36766690,36770227,3538,2,15115,ENSMUST00000235494.1,-2151,Hars,chr18_36772378_36772541
ENSMUST00000136945,chr6,127472077,127472348,272,*,17.0036458484252,-7.83966776899419,3.73926442149969,-2.09658020543248,0.0360307530664679,0.800317952789978,Promoter (1-2kb),6,127474146,127478946,4801,1,101187,ENSMUST00000136945.2,-1798,Parp11,chr6_127472077_127472348
ENSMUST00000062784,chr10,34131367,34131627,261,*,20.0484522845404,-7.82363504835704,3.73201952446849,-2.09635426531464,0.0360507762588126,0.800317952789978,Distal Intergenic,10,34126067,34127984,1918,2,215900,ENSMUST00000062784.7,-3383,Calhm6,chr10_34131367_34131627
ENSMUST00000120591,chr5,32746273,32746505,233,*,20.1256544146811,-7.8248339031405,3.73296802716718,-2.09614275991495,0.0360695288186724,0.800317952789978,Promoter (<=1kb),5,32736424,32746312,9889,2,320951,ENSMUST00000120591.7,0,Pisd,chr5_32746273_32746505
ENSMUST00000038627,chr19,12795803,12795963,161,*,17.5567285407453,7.82528686782123,3.73334032639496,2.09605505624439,0.0360773072686324,0.800317952789978,Promoter (<=1kb),19,12767020,12796126,29107,2,109910,ENSMUST00000038627.8,163,Zfp91,chr19_12795803_12795963
