Gene;seqnames;start;end;width;strand;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;annotation;geneChr;geneStart;geneEnd;geneLength;geneStrand;geneId;transcriptId;distanceToTSS;gene_symbol;Peak
ENSMUST00000161590;chr3;51662673;51662924;252;*;14,8770741359579;-7,68459400036072;3,73778726495146;-2,05592064385733;0,0397901659146107;0,850431579053377;Promoter (1-2kb);3;51661225;51682670;21446;1;211666;ENSMUST00000161590.3;1448;Mgst2;chr3_51662673_51662924
ENSMUST00000211212;chr7;45523008;45523174;167;*;14,8696609996979;7,67816903154459;3,73480274571085;2,05584325446971;0,0397976272396233;0,850431579053377;Promoter (<=1kb);7;45522916;45523769;854;2;17872;ENSMUST00000211212.1;595;Ppp1r15a;chr7_45523008_45523174
ENSMUST00000102845;chr11;29548347;29548543;197;*;15,3322903868664;6,69508270112261;3,25692332697739;2,05564639660585;0,0398166122022246;0,850431579053377;Promoter (<=1kb);11;29545846;29548109;2264;2;78294;ENSMUST00000102845.10;-238;Rps27a;chr11_29548347_29548543
ENSMUST00000210781;chr7;16045932;16046336;405;*;15,8960020649601;-7,68530070630816;3,73883068413065;-2,05553590295709;0,0398272715710088;0,850431579053377;Promoter (1-2kb);7;15970672;16047921;77250;2;243842;ENSMUST00000210781.1;1585;Bicra;chr7_16045932_16046336
ENSMUST00000150655;chr16;3895523;3895741;219;*;15,051489478412;-7,68459391427257;3,73858241707629;-2,05548335090128;0,0398323421395624;0,850431579053377;Promoter (1-2kb);16;3894375;3902376;8002;1;74763;ENSMUST00000150655.2;1148;Naa60;chr16_3895523_3895741
ENSMUST00000144676;chr16;14365561;14365745;185;*;14,1023276863915;-7,68388686493651;3,73829618565159;-2,05545159702139;0,0398354062285625;0,850431579053377;Promoter (<=1kb);16;14365762;14391443;25682;1;17250;ENSMUST00000144676.2;-17;Abcc1;chr16_14365561_14365745
ENSMUST00000138741;chr7;28442697;28442983;287;*;14,3798592482494;-7,68176233177622;3,73780372970062;-2,05515401216411;0,0398641313849728;0,850431579053377;Promoter (<=1kb);7;28443107;28448233;5127;1;63986;ENSMUST00000138741.1;-124;Gmfg;chr7_28442697_28442983
ENSMUST00000099069;chr2;168273415;168273731;317;*;10,7940977635008;-7,70280421430653;3,74816957108021;-2,05508423998187;0,039870868870122;0,850431579053377;Intron (ENSMUST00000109191.1/241794, intron 1 of 2);2;168261698;168269331;7634;2;241794;ENSMUST00000099069.2;-4084;Kcng1;chr2_168273415_168273731
ENSMUST00000234044;chr18;12199984;12200198;215;*;24,7468664398128;-7,66543382881332;3,7308426429169;-2,05461193689483;0,0399165017842447;0,850431579053377;Intron (ENSMUST00000025279.5/18145, intron 14 of 24);18;12189692;12195407;5716;2;18145;ENSMUST00000234044.1;-4577;Npc1;chr18_12199984_12200198
ENSMUST00000030677;chr4;133238026;133238228;203;*;13,4804525110378;-7,6838871170795;3,74005728779165;-2,05448380220307;0,0399288895229021;0,850431579053377;Promoter (2-3kb);4;133240818;133252929;12112;1;53608;ENSMUST00000030677.6;-2590;Map3k6;chr4_133238026_133238228
ENSMUST00000019708;chr10;79926873;79927060;188;*;11,0838979826937;-6,70006083140031;3,26221294296628;-2,05383920318459;0,0399912572164824;0,850431579053377;Promoter (<=1kb);10;79927043;79955018;27976;1;13496;ENSMUST00000019708.11;0;Arid3a;chr10_79926873_79927060
ENSMUST00000149867;chr11;94334465;94334629;165;*;21,7349878478102;7,66088432950814;3,73040704815434;2,05363227943139;0,0400112954833515;0,850431579053377;Promoter (1-2kb);11;94333453;94334583;1131;1;71452;ENSMUST00000149867.1;1012;Ankrd40;chr11_94334465_94334629
ENSMUST00000150123;chrX;95711889;95712076;188;*;12,7577932522012;-7,32172602997789;3,56555566397291;-2,05346002699048;0,040027982714585;0,850431579053377;Promoter (<=1kb);20;95711678;95924758;213081;1;547176;ENSMUST00000150123.7;211;Zc3h12b;chrX_95711889_95712076
ENSMUST00000228566;chr15;98602268;98602425;158;*;18,6542915745742;7,66103386320431;3,73083859974768;2,05343481321396;0,0400304258348671;0,850431579053377;Promoter (2-3kb);15;98592144;98604731;12588;2;11512;ENSMUST00000228566.1;2306;Adcy6;chr15_98602268_98602425
ENSMUST00000188533;chr1;86528504;86528885;382;*;19,2491887402658;7,41855738932941;3,61275863179955;2,05343288755334;0,0400306124293503;0,850431579053377;Promoter (1-2kb);1;86526807;86530209;3403;1;19231;ENSMUST00000188533.1;1697;Ptma;chr1_86528504_86528885
ENSMUST00000026420;chr10;128629876;128630047;172;*;19,1661153435731;7,66113354193997;3,73120895459522;2,05325770686329;0,040047590340457;0,850431579053377;Downstream (<1kb);10;128624537;128626747;2211;2;27370;ENSMUST00000026420.6;-3129;Rps26;chr10_128629876_128630047
ENSMUST00000222314;chr12;118300841;118301289;449;*;12,9832376233293;-7,68105406764486;3,74107812186113;-2,05316591031883;0,040056489385193;0,850431579053377;Promoter (<=1kb);12;118237954;118301368;63415;2;20688;ENSMUST00000222314.1;79;Sp4;chr12_118300841_118301289
ENSMUST00000140678;chr4;134751989;134752168;180;*;17,7681849680455;7,66100892092811;3,73150036866408;2,05306395927567;0,0400663748048535;0,850431579053377;Promoter (1-2kb);4;134749416;134750850;1435;2;100017;ENSMUST00000140678.1;-1139;Ldlrap1;chr4_134751989_134752168
ENSMUST00000169598;chr8;24725760;24726024;265;*;18,0175607983178;-7,66184742562012;3,73286117101456;-2,05254014939368;0,0401171973137423;0,850431579053377;Promoter (<=1kb);8;24715107;24725782;10676;2;11497;ENSMUST00000169598.1;0;Adam3;chr8_24725760_24726024
ENSMUST00000111704;chr6;145745954;145746812;859;*;10,7104684151729;-6,70421249899584;3,26659965846825;-2,05235204798238;0,0401354611400178;0,850431579053377;Promoter (<=1kb);6;145746748;145821079;74332;1;71323;ENSMUST00000111704.7;0;Rassf8;chr6_145745954_145746812
ENSMUST00000059206;chr9;56089879;56090127;249;*;20,4100332979301;-7,66184681334315;3,73325289749074;-2,05232461441146;0,040138125409259;0,850431579053377;Promoter (<=1kb);9;56089962;56128888;38927;1;19200;ENSMUST00000059206.7;0;Pstpip1;chr9_56089879_56090127
ENSMUST00000100026;chr16;27388742;27389393;652;*;8,93178927476223;-6,7069769029186;3,26800829987034;-2,05231330140278;0,0401392241396997;0,850431579053377;Promoter (<=1kb);16;27388869;27452218;63350;1;67501;ENSMUST00000100026.9;0;Ccdc50;chr16_27388742_27389393
ENSMUST00000209765;chr2;27438312;27438558;247;*;8,92896383263934;-7,36547999667036;3,58936730621137;-2,05202738207496;0,0401670013747746;0,850431579053377;Distal Intergenic;2;27442324;27444221;1898;1;100504116;ENSMUST00000209765.1;-3766;Brd3os;chr2_27438312_27438558
ENSMUST00000107302;chr11;101086883;101087049;167;*;14,2038518678676;7,37721683353364;3,59523739946139;2,05194150312267;0,0401753477500447;0,850431579053377;Promoter (<=1kb);11;101087277;101092207;4931;1;21428;ENSMUST00000107302.7;-228;Mlx;chr11_101086883_101087049
ENSMUST00000094441;chr5;114702734;114702915;182;*;8,74743751840591;-6,70283050339859;3,26716518022291;-2,05157380593205;0,0402111000169417;0,850431579053377;Distal Intergenic;5;114707760;114722327;14568;1;77832;ENSMUST00000094441.10;-4845;Tchp;chr5_114702734_114702915
ENSMUST00000210824;chr8;22124750;22124932;183;*;10,1914333917494;-6,70559529191909;3,26856233864697;-2,05154272648656;0,0402141231981938;0,850431579053377;Promoter (<=1kb);8;22081001;22125038;44038;2;330721;ENSMUST00000210824.1;106;Nek5;chr8_22124750_22124932
ENSMUST00000132473;chr5;21332184;21332581;398;*;10,2632629049556;-7,31900236943692;3,56767850076282;-2,05147475252381;0,0402207358802239;0,850431579053377;Promoter (1-2kb);5;21319562;21331119;11558;2;75172;ENSMUST00000132473.2;-1065;Ccdc146;chr5_21332184_21332581
ENSMUST00000187486;chr1;34005721;34005932;212;*;16,5586090295751;-7,6625660806298;3,73521945137128;-2,05143665061412;0,0402244429353829;0,850431579053377;Promoter (<=1kb);1;34005880;34174795;168916;1;13518;ENSMUST00000187486.6;0;Dst;chr1_34005721_34005932
ENSMUST00000153319;chr2;164084080;164084275;196;*;16,1556532688363;-7,66256620071468;3,73581432780181;-2,05111002002699;0,0402562337481981;0,850431579053377;Promoter (2-3kb);2;164081597;164096857;15261;1;58231;ENSMUST00000153319.1;2483;Stk4;chr2_164084080_164084275
ENSMUST00000117558;chr11;58953667;58954007;341;*;13,1796724571708;7,33490730954706;3,57612512373941;2,05107680960482;0,0402594672972018;0,850431579053377;Promoter (<=1kb);11;58954048;58954512;465;2;382522;ENSMUST00000117558.1;505;H2bu1-ps;chr11_58953667_58954007
ENSMUST00000154323;chr9;63716215;63716371;157;*;15,4581089494105;-7,6632843565886;3,73652941645628;-2,05090968181282;0,0402757431200433;0,850431579053377;Intron (ENSMUST00000034973.9/17127, intron 1 of 8);9;63654799;63711969;57171;2;17127;ENSMUST00000154323.7;-4246;Smad3;chr9_63716215_63716371
ENSMUST00000068403;chr1;174159221;174159385;165;*;15,8461927238313;-7,66041042976294;3,73528534320028;-2,05082335776782;0,040284152015157;0,850431579053377;Promoter (<=1kb);1;174158722;174159767;1046;1;258302;ENSMUST00000068403.3;499;Olfr420;chr1_174159221_174159385
ENSMUST00000067778;chr13;40914191;40914463;273;*;15,872218699888;-7,66543586471001;3,73782848167154;-2,05077250127916;0,0402891066837998;0,850431579053377;Intron (ENSMUST00000110191.9/14538, intron 1 of 2);13;40917601;40960892;43292;1;14538;ENSMUST00000067778.7;-3138;Gcnt2;chr13_40914191_40914463
ENSMUST00000150875;chr2;32917574;32917812;239;*;10,7220923296884;-7,68247283312173;3,74630295372906;-2,05068114565444;0,0402980082590045;0,850431579053377;Promoter (<=1kb);2;32918641;32922107;3467;1;227737;ENSMUST00000150875.1;-829;Niban2;chr2_32917574_32917812
ENSMUST00000196157;chr11;78074310;78074513;204;*;22,4660471119854;7,64374314733872;3,72789763261024;2,05041658882319;0,0403237957471689;0,850431579053377;Promoter (1-2kb);11;78073170;78073241;72;2;102466649;ENSMUST00000196157.1;-1069;Mir451b;chr11_78074310_78074513
ENSMUST00000146354;chr5;134229541;134229703;163;*;15,5241570898126;-7,66256639231307;3,73719286588123;-2,05035347848076;0,0403299494495643;0,850431579053377;Promoter (<=1kb);5;134220053;134229625;9573;2;17969;ENSMUST00000146354.7;0;Ncf1;chr5_134229541_134229703
ENSMUST00000219382;chr12;80168165;80168594;430;*;8,65223963402342;-6,70283016844764;3,2691307724918;-2,05034017753245;0,0403312464872023;0,850431579053377;Promoter (1-2kb);12;80168365;80170151;1787;2;109711;ENSMUST00000219382.1;1557;Actn1;chr12_80168165_80168594
ENSMUST00000032194;chr6;108659299;108659605;307;*;13,7475939943929;-7,68459425998405;3,7485799611886;-2,05000142441871;0,0403642918110836;0,850431579053377;Promoter (1-2kb);6;108660629;108666925;6297;1;20893;ENSMUST00000032194.10;-1024;Bhlhe40;chr6_108659299_108659605
ENSMUST00000236066;chr19;46339260;46339428;169;*;14,3983949448272;-7,66328473999392;3,73827556735064;-2,04995180315853;0,0403691342861322;0,850431579053377;Promoter (<=1kb);19;46331915;46338702;6788;2;67116;ENSMUST00000236066.1;-558;Cuedc2;chr19_46339260_46339428
ENSMUST00000105680;chr4;150488072;150488365;294;*;18,0123098156696;-7,65897068684929;3,73626195406217;-2,04990195575614;0,0403739993260889;0,850431579053377;Promoter (<=1kb);4;150488393;150621962;133570;1;68703;ENSMUST00000105680.8;-28;Rere;chr4_150488072_150488365
ENSMUST00000099906;chr2;86175409;86175694;286;*;17,2517833279791;-7,66471850830058;3,73953109569824;-2,04964695095534;0,040398895232103;0,850431579053377;Intron (ENSMUST00000215171.1/ENSMUST00000215171.1, intron 1 of 1);2;86170871;86171815;945;2;259013;ENSMUST00000099906.1;-3594;Olfr1044;chr2_86175409_86175694
ENSMUST00000129897;chr5;115516179;115516366;188;*;14,0577693279109;-7,6618486774291;3,73819678378795;-2,04961084730945;0,0404024210526547;0,850431579053377;Promoter (<=1kb);5;115516355;115544883;28529;1;19303;ENSMUST00000129897.7;0;Pxn;chr5_115516179_115516366
ENSMUST00000183572;chr9;77527302;77527472;171;*;14,0577693279109;-7,6618486774291;3,73819678378795;-2,04961084730945;0,0404024210526547;0,850431579053377;Intron (ENSMUST00000183873.7/214345, intron 1 of 13);9;77458090;77532444;74355;2;214345;ENSMUST00000183572.7;4972;Lrrc1;chr9_77527302_77527472
ENSMUST00000055676;chr3;115715451;115715700;250;*;11,6346224650548;-7,3199103832575;3,57143111341471;-2,04957344851566;0,0404060736302671;0,850431579053377;Promoter (<=1kb);3;115710433;115715072;4640;2;13609;ENSMUST00000055676.3;-379;S1pr1;chr3_115715451_115715700
ENSMUST00000146802;chr2;173218773;173219130;358;*;13,6273664918403;-7,66328506450841;3,73939334554494;-2,04933911904142;0,0404289659451529;0,850431579053377;Promoter (<=1kb);2;173206615;173218897;12283;2;58203;ENSMUST00000146802.1;0;Zbp1;chr2_173218773_173219130
ENSMUST00000211129;chr7;140955847;140956118;272;*;13,4358941525572;-7,66184894461645;3,73915537905234;-2,04908546661099;0,0404537583683733;0,850431579053377;Promoter (<=1kb);7;140949222;140955937;6716;2;80876;ENSMUST00000211129.1;0;Gm45717;chr7_140955847_140956118
ENSMUST00000146335;chr4;44704482;44704664;183;*;13,7690837763144;-7,66184878216633;3,73925669507626;-2,04902990272243;0,0404591909988685;0,850431579053377;Promoter (<=1kb);4;44679440;44704006;24567;2;18507;ENSMUST00000146335.7;-476;Pax5;chr4_44704482_44704664
ENSMUST00000040008;chr4;41132555;41132714;160;*;12,6570117150783;7,6610585552069;3,73890925720977;2,0490089564046;0,0404612391371132;0,850431579053377;Exon (ENSMUST00000120536.1/ENSMUST00000120536.1, exon 1 of 1);4;41135743;41193380;57638;1;67615;ENSMUST00000040008.3;-3029;Ube2r2;chr4_41132555_41132714
ENSMUST00000167924;chr17;35200495;35200800;306;*;13,8662969886278;-7,66041112081851;3,73868472694115;-2,04895883988751;0,0404661399043726;0,850431579053377;Promoter (1-2kb);17;35199507;35202004;2498;2;21926;ENSMUST00000167924.1;1204;Tnf;chr17_35200495_35200800
ENSMUST00000205399;chr6;72361979;72362274;296;*;15,0239317509658;7,66080934850813;3,73962830175416;2,04854833966109;0,0405063006288285;0,850431579053377;Promoter (<=1kb);6;72361013;72361995;983;2;66510;ENSMUST00000205399.1;0;Rnf181;chr6_72361979_72362274
ENSMUST00000115449;chr18;47368852;47369027;176;*;15,839520641908;-7,6640017021777;3,74151816012307;-2,04836683244258;0,0405240689086509;0,850431579053377;Promoter (<=1kb);18;47245255;47368868;123614;2;20358;ENSMUST00000115449.8;0;Sema6a;chr18_47368852_47369027
ENSMUST00000207684;chr8;70327622;70327836;215;*;12,2988024008568;7,66098375057707;3,74005939300557;2,04835884823224;0,0405248506583782;0,850431579053377;Promoter (1-2kb);8;70329817;70331587;1771;1;14559;ENSMUST00000207684.1;-1981;Gdf1;chr8_70327622_70327836
ENSMUST00000108862;chr2;180966198;180966372;175;*;11,1287560282796;-6,69867025905266;3,27029495103598;-2,04833825674673;0,0405268668702038;0,850431579053377;Promoter (<=1kb);2;180967225;180982458;15234;1;228998;ENSMUST00000108862.7;-853;Arfgap1;chr2_180966198_180966372
ENSMUST00000044384;chr4;45798852;45799185;334;*;12,6868644478742;-7,26532262979971;3,54724144174673;-2,04816129635149;0,0405441974234911;0,850431579053377;Promoter (<=1kb);4;45799022;45804604;5583;1;72535;ENSMUST00000044384.4;0;Aldh1b1;chr4_45798852_45799185
ENSMUST00000191647;chr1;4496094;4496647;554;*;15,0499022060235;-7,66041055856703;3,74080351786366;-2,04779815940234;0,0405797807871436;0,850431579053377;Promoter (<=1kb);1;4492458;4496330;3873;2;20671;ENSMUST00000191647.1;0;Sox17;chr1_4496094_4496647
ENSMUST00000172599;chr17;35051802;35051995;194;*;12,5876635694296;-7,66041170145576;3,74112441719673;-2,04762281260771;0,0405969722898112;0,850431579053377;Promoter (<=1kb);17;35052450;35055741;3292;1;114584;ENSMUST00000172599.1;-455;Clic1;chr17_35051802_35051995
ENSMUST00000224538;chr13;80940623;80941121;499;*;9,50097160671679;-7,26626746593785;3,54876777873697;-2,04754661870943;0,040604444482201;0,850431579053377;Promoter (<=1kb);13;80941059;80948597;7539;1;71416;ENSMUST00000224538.1;0;5430425K12Rik;chr13_80940623_80941121
ENSMUST00000118648;chr4;152087606;152088074;469;*;12,8726311244465;-7,65969218585631;3,74124631821877;-2,04736377515585;0,0406223803617154;0,850431579053377;Promoter (<=1kb);4;152086858;152115390;28533;1;269608;ENSMUST00000118648.7;748;Plekhg5;chr4_152087606_152088074
ENSMUST00000131436;chr5;143633502;143633756;255;*;18,398136648992;7,64364209480596;3,73343770040849;2,04734689799957;0,040624036250209;0,850431579053377;Promoter (<=1kb);5;143634066;143692652;58587;1;19159;ENSMUST00000131436.7;-310;Cyth3;chr5_143633502_143633756
ENSMUST00000173107;chr5;47979468;47979652;185;*;21,0823783166057;-7,63946670645287;3,73165932033322;-2,04720368358028;0,0406380899196903;0,850431579053377;Distal Intergenic;5;47983138;48307733;324596;1;20563;ENSMUST00000173107.7;-3486;Slit2;chr5_47979468_47979652
ENSMUST00000140807;chr9;40324311;40324589;279;*;19,1269755713902;-7,64238267383235;3,733330092892;-2,04706856443873;0,0406513529755328;0,850431579053377;Promoter (<=1kb);9;40323426;40343564;20139;1;73558;ENSMUST00000140807.8;885;1700110K17Rik;chr9_40324311_40324589
ENSMUST00000206251;chr7;43438651;43438981;331;*;11,6437527600573;-7,66256817742156;3,74362225580755;-2,04683262728618;0,0406745209462124;0,850431579053377;Promoter (1-2kb);7;43437504;43438249;746;1;72310;ENSMUST00000206251.1;1147;Nkg7;chr7_43438651_43438981
ENSMUST00000138703;chr13;6648991;6649248;258;*;11,8861856513297;-7,29333775792837;3,56326599907636;-2,04681260389174;0,0406764876689048;0,850431579053377;Promoter (<=1kb);13;6579768;6648777;69010;2;56421;ENSMUST00000138703.7;-214;Pfkp;chr13_6648991_6649248
ENSMUST00000094805;chr7;16993703;16993866;164;*;18,4865104131389;-7,63873750704766;3,73236759492446;-2,04661982314801;0,0406954269574456;0,850431579053377;Promoter (<=1kb);7;16992708;16997516;4809;1;434130;ENSMUST00000094805.4;995;Ccdc8;chr7_16993703_16993866
ENSMUST00000203442;chr6;135323481;135324464;984;*;13,3051809070931;-7,31718107097547;3,57528838756114;-2,04659884121035;0,040697488729274;0,850431579053377;Intron (ENSMUST00000203686.1/ENSMUST00000203686.1, intron 3 of 3);6;135312155;135319561;7407;2;102640545;ENSMUST00000203442.1;-3920;NA;chr6_135323481_135324464
ENSMUST00000172910;chr16;59604165;59604372;208;*;17,949273361085;-7,64165462947632;3,73390696458874;-2,04655731970493;0,0407015690648084;0,850431579053377;Distal Intergenic;16;59492088;59600979;108892;2;224273;ENSMUST00000172910.2;-3186;Crybg3;chr16_59604165_59604372
ENSMUST00000081277;chr1;106931995;106932235;241;*;20,1228264460824;-7,64165407515012;3,73411312889202;-2,04644417867906;0,0407126892400518;0,850431579053377;Promoter (2-3kb);1;106934449;106957080;22632;1;71869;ENSMUST00000081277.8;-2214;Serpinb12;chr1_106931995_106932235
ENSMUST00000144725;chr11;6520882;6521057;176;*;17,9344013747668;-7,63873764120552;3,73291924971943;-2,04631740742307;0,0407251521347161;0,850431579053377;Promoter (<=1kb);11;6506674;6520897;14224;2;246177;ENSMUST00000144725.7;0;Myo1g;chr11_6520882_6521057
ENSMUST00000165323;chr18;23038887;23039100;214;*;17,3125261994131;-7,63873780269241;3,73350898559359;-2,0459942194241;0,040756939409602;0,850431579053377;Promoter (<=1kb);18;22912686;23038939;126254;2;319211;ENSMUST00000165323.1;0;Nol4;chr18_23038887_23039100
ENSMUST00000199626;chr3;116860391;116860660;270;*;7,15953571259518;-6,7028312826949;3,2760768623706;-2,04599329145308;0,0407570307108017;0,850431579053377;Promoter (<=1kb);3;116859567;116890973;31407;1;20321;ENSMUST00000199626.1;824;Frrs1;chr3_116860391_116860660
ENSMUST00000127312;chr10;60389502;60389813;312;*;13,6681525674215;-7,66256697893246;3,74526721892087;-2,04593331557803;0,0407629319840183;0,850431579053377;Promoter (2-3kb);10;60375450;60387035;11586;2;22295;ENSMUST00000127312.7;-2467;Cdh23;chr10_60389502_60389813
ENSMUST00000209776;chrX;12156019;12156312;294;*;16,6980870172185;-7,64019720507447;3,73447528388867;-2,04585560869446;0,0407705789611081;0,850431579053377;Intron (ENSMUST00000043441.12/71458, intron 1 of 13);20;12131493;12160346;28854;2;71458;ENSMUST00000209776.1;4034;Bcor;chrX_12156019_12156312
ENSMUST00000184622;chr12;114512980;114513420;441;*;12,2544163451987;-7,67394653173881;3,75101208351809;-2,0458335939407;0,04077274560946;0,850431579053377;Promoter (<=1kb);12;114513635;114513694;60;2;102465664;ENSMUST00000184622.1;274;Mir7094-2;chr12_114512980_114513420
ENSMUST00000079624;chr5;143893502;143893710;209;*;18,729158906506;-7,63654584150462;3,73274123271769;-2,04582781537864;0,0407733143402322;0,850431579053377;Promoter (1-2kb);5;143890741;143895030;4290;2;66729;ENSMUST00000079624.11;1320;Ankrd61;chr5_143893502_143893710
ENSMUST00000029446;chr3;103017313;103017634;322;*;12,322818983379;-7,66687024468368;3,74772559222293;-2,04573949079771;0,0407820081540683;0,850431579053377;Promoter (2-3kb);3;103020426;103058186;37761;1;229663;ENSMUST00000029446.12;-2792;Csde1;chr3_103017313_103017634
ENSMUST00000162473;chr2;174774302;174774470;169;*;17,2227489802588;-7,64165480870043;3,7355169236482;-2,04567532817852;0,0407883246842204;0,850431579053377;Intron (ENSMUST00000029030.8/13616, intron 2 of 4);2;174769922;174782540;12619;1;13616;ENSMUST00000162473.1;4380;Edn3;chr2_174774302_174774470
ENSMUST00000111673;chr6;146501822;146502416;595;*;7,86604901124864;-6,70835773965891;3,27979763319832;-2,04535721099268;0,0408196541821631;0,850431579053377;Promoter (<=1kb);6;146421418;146501878;80461;2;16439;ENSMUST00000111673.1;0;Itpr2;chr6_146501822_146502416
ENSMUST00000207594;chr7;92876695;92876867;173;*;17,9663303579139;-7,64311091330379;3,73722225358807;-2,04513148929415;0,0408418965570075;0,850431579053377;Promoter (1-2kb);7;92875300;92934014;58715;1;72461;ENSMUST00000207594.1;1395;Prcp;chr7_92876695_92876867
ENSMUST00000114049;chr6;72956476;72956978;503;*;10,9832765196332;-7,66185030508878;3,7467448682848;-2,04493515689961;0,0408612512925325;0,850431579053377;Promoter (1-2kb);6;72957353;72958302;950;2;19240;ENSMUST00000114049.1;1324;Tmsb10;chr6_72956476_72956978
ENSMUST00000172594;chr7;16919460;16919645;186;*;13,2145785743925;7,64379329369322;3,73832145369924;2,04471268411906;0,040883192379152;0,850431579053377;Promoter (2-3kb);7;16915401;16917165;1765;2;12315;ENSMUST00000172594.1;-2295;Calm3;chr7_16919460_16919645
ENSMUST00000225648;chr13;117220544;117220955;412;*;10,8153176570077;-7,29055955074304;3,56568190477031;-2,04464664696798;0,0408897071279954;0,850431579053377;Promoter (<=1kb);13;117220716;117265301;44586;1;13723;ENSMUST00000225648.1;0;Emb;chr13_117220544_117220955
ENSMUST00000093298;chr11;19929206;19929389;184;*;15,4469006733521;-7,63873833374049;3,73628442811309;-2,04447452561802;0,0409066915132392;0,850431579053377;Intron (ENSMUST00000093299.12/114716, intron 1 of 6);11;19924442;20022577;98136;1;114716;ENSMUST00000093298.11;4764;Spred2;chr11_19929206_19929389
ENSMUST00000193779;chr3;27710944;27711427;484;*;13,5947803206539;-7,67044506778426;3,75190925141267;-2,04441113944752;0,0409129477641322;0,850431579053377;Promoter (<=1kb);3;27501435;27711239;209805;2;72007;ENSMUST00000193779.1;0;Fndc3b;chr3_27710944_27711427
ENSMUST00000225053;chr13;41486950;41487429;480;*;15,4098325943504;-7,64019757621956;3,7372768111526;-2,04432209929434;0,0409217374470542;0,850431579053377;Promoter (<=1kb);13;41337816;41487242;149427;2;18003;ENSMUST00000225053.1;0;Nedd9;chr13_41486950_41487429
ENSMUST00000228593;chr14;50958398;50958572;175;*;12,9004392727749;7,64376804172268;3,73936170192141;2,04413711511113;0,0409400034511718;0,850431579053377;Promoter (2-3kb);14;50956244;50963507;7264;1;667034;ENSMUST00000228593.1;2154;Pnp2;chr14_50958398_50958572
ENSMUST00000099994;chr2;75985079;75985399;321;*;16,2380520953053;-7,64456641345955;3,73993044137264;-2,04403973103142;0,0409496222813345;0,850431579053377;Distal Intergenic;2;75978247;75981967;3721;2;78802;ENSMUST00000099994.4;-3112;Ttc30a1;chr2_75985079_75985399
ENSMUST00000138435;chr4;117496831;117497183;353;*;14,5690380043818;-7,6401978882023;3,73779501725655;-2,04403875892853;0,0409497183076319;0,850431579053377;Promoter (<=1kb);4;117306058;117496949;190892;2;66743;ENSMUST00000138435.1;0;Rnf220;chr4_117496831_117497183
ENSMUST00000183328;chr1;135131007;135131381;375;*;14,8916689659712;-7,39508208952615;3,61795219512589;-2,04399662866989;0,0409538802034512;0,850431579053377;Promoter (<=1kb);1;135129472;135131163;1692;2;13924;ENSMUST00000183328.1;0;Ptprv;chr1_135131007_135131381
ENSMUST00000107682;chr3;84665879;84666385;507;*;14,2763612536375;-7,28405359587;3,56379406897197;-2,0439041804599;0,0409630140838086;0,850431579053377;Promoter (<=1kb);3;84666192;84704575;38384;1;320782;ENSMUST00000107682.1;0;Tmem154;chr3_84665879_84666385
ENSMUST00000134682;chr9;107280781;107281020;240;*;10,6886879609464;-7,66256880367287;3,74956963989024;-2,04358620844209;0,0409944428890074;0,850431579053377;Promoter (<=1kb);9;107263702;107280915;17214;2;102626;ENSMUST00000134682.2;0;Mapkapk3;chr9_107280781_107281020
ENSMUST00000068613;chr1;131527992;131528160;169;*;17,169768654115;7,62626800113557;3,7323444724499;2,04329157113671;0,0410235834932768;0,850431579053377;Promoter (<=1kb);1;131527903;131539872;11970;1;108900;ENSMUST00000068613.4;89;Fam72a;chr1_131527992_131528160
ENSMUST00000028735;chr2;137114132;137114435;304;*;19,2975610304712;-7,63288566234989;3,73575588190636;-2,04319712091434;0,0410329286467894;0,850431579053377;Promoter (2-3kb);2;137081456;137116644;35189;2;16449;ENSMUST00000028735.7;2209;Jag1;chr2_137114132_137114435
ENSMUST00000205865;chr7;34214644;34214973;330;*;13,7742804726427;-7,6423843458579;3,74044966010677;-2,04317262369994;0,0410353527601897;0,850431579053377;Promoter (1-2kb);7;34202383;34213436;11054;2;14751;ENSMUST00000205865.1;-1208;Gpi1;chr7_34214644_34214973
ENSMUST00000155160;chr2;155979407;155979571;165;*;13,6859243527634;-7,63873898640976;3,73868306553671;-2,04316302091073;0,0410363030339871;0,850431579053377;Promoter (<=1kb);2;155979558;155981445;1888;1;16328;ENSMUST00000155160.1;0;Cep250;chr2_155979407_155979571
ENSMUST00000202486;chr5;129977866;129978030;165;*;11,4716969515844;7,64376797982688;3,74152449351795;2,04295548327143;0,0410568451212072;0,850431579053377;Promoter (<=1kb);5;129976994;129982480;5487;1;69568;ENSMUST00000202486.1;872;Vkorc1l1;chr5_129977866_129978030
ENSMUST00000213863;chr9;70207142;70207364;223;*;14,5504480214842;-7,63654699337408;3,73812887680846;-2,04287953814316;0,0410643643513151;0,850431579053377;Promoter (<=1kb);9;70207350;70302364;95015;1;71602;ENSMUST00000213863.1;0;Myo1e;chr9_70207142_70207364
ENSMUST00000038627;chr19;12795803;12795963;161;*;17,5567285407453;7,62626796650365;3,7335580843876;2,04262737960177;0,041089338614727;0,850431579053377;Promoter (<=1kb);19;12767020;12796126;29107;2;109910;ENSMUST00000038627.8;163;Zfp91;chr19_12795803_12795963
